State,District,Crops,Min Price,Max Price,Modal Price
Maharashtra,Vashim,Bengal Gram(Gram)(Whole),4100.0,4650.0,4400.0
Maharashtra,Vashim,Arhar (Tur/Red Gram)(Whole),6301.0,9800.0,8541.0
Maharashtra,Vashim,Bengal Gram(Gram)(Whole),4600.0,4951.0,4639.0
Maharashtra,Vashim,Jowar(Sorghum),1800.0,2550.0,2175.0
Maharashtra,Vashim,Wheat,2451.0,2475.0,2464.0
Maharashtra,Vashim,Arhar (Tur/Red Gram)(Whole),8500.0,9970.0,9200.0
Maharashtra,Vashim,Bengal Gram(Gram)(Whole),4600.0,5050.0,4800.0
Maharashtra,Vashim,Black Gram (Urd Beans)(Whole),6570.0,7490.0,7000.0
Maharashtra,Vashim,Wheat,2020.0,2460.0,2200.0
Maharashtra,Vashim,Arhar (Tur/Red Gram)(Whole),9350.0,9600.0,9500.0
Maharashtra,Vashim,Bengal Gram(Gram)(Whole),4800.0,5000.0,4900.0
Maharashtra,Vashim,Jowar(Sorghum),2750.0,3000.0,2850.0
Maharashtra,Vashim,Wheat,2250.0,2400.0,2300.0
Maharashtra,Wardha,Arhar (Tur/Red Gram)(Whole),9000.0,9650.0,9500.0
Maharashtra,Wardha,Bengal Gram(Gram)(Whole),4300.0,4950.0,4750.0
Maharashtra,Wardha,Arhar (Tur/Red Gram)(Whole),8005.0,10240.0,9600.0
Maharashtra,Wardha,Bengal Gram(Gram)(Whole),3500.0,5270.0,4300.0
Maharashtra,Wardha,Cotton,6000.0,7240.0,6900.0
Maharashtra,Wardha,Wheat,2230.0,2385.0,2300.0
Maharashtra,Yavatmal,Arhar (Tur/Red Gram)(Whole),9100.0,9825.0,9595.0
Maharashtra,Yavatmal,Bengal Gram(Gram)(Whole),4300.0,4880.0,4545.0
Maharashtra,Yavatmal,Arhar (Tur/Red Gram)(Whole),9600.0,10100.0,9940.0
Maharashtra,Yavatmal,Bengal Gram(Gram)(Whole),4395.0,4895.0,4750.0
Maharashtra,Yavatmal,Green Gram (Moong)(Whole),6505.0,6830.0,6830.0
Maharashtra,Yavatmal,Jowar(Sorghum),2201.0,2890.0,2691.0
Maharashtra,Yavatmal,Wheat,2400.0,2670.0,2571.0
Maharashtra,Yavatmal,Arhar (Tur/Red Gram)(Whole),9500.0,9665.0,9600.0
Maharashtra,Yavatmal,Green Gram (Moong)(Whole),6250.0,6945.0,6500.0
Maharashtra,Yavatmal,Arhar (Tur/Red Gram)(Whole),9300.0,9790.0,9545.0
Maharashtra,Yavatmal,Bengal Gram(Gram)(Whole),4650.0,5000.0,4825.0
Odisha,Bargarh,Paddy(Dhan)(Common),2040.0,2060.0,2040.0
Odisha,Bargarh,Paddy(Dhan)(Common),2040.0,2060.0,2040.0
Odisha,Bhadrak,Paddy(Dhan)(Common),2000.0,2040.0,2040.0
Odisha,Mayurbhanja,Paddy(Dhan)(Common),1868.0,2040.0,1940.0
Odisha,Nowarangpur,Maize,1500.0,1500.0,1500.0
Odisha,Sundergarh,Black Gram (Urd Beans)(Whole),6600.0,12000.0,12000.0
Odisha,Sundergarh,Black Gram (Urd Beans)(Whole),6600.0,12000.0,12000.0
Odisha,Sundergarh,Paddy(Dhan)(Common),2040.0,2060.0,2040.0
Odisha,Sundergarh,Wheat,2125.0,3000.0,3000.0
Odisha,Sundergarh,Wheat Atta,4400.0,4400.0,4400.0
Pondicherry,Karaikal,Paddy(Dhan)(Common),2320.0,2320.0,2320.0
Pondicherry,Pondicherry,Paddy(Dhan)(Common),1774.0,1774.0,1774.0
Pondicherry,Pondicherry,Paddy(Dhan)(Common),1760.0,1760.0,1760.0
Punjab,Jalandhar,Maize,1100.0,1870.0,1485.0
Rajasthan,Ajmer,Barley (Jau),1550.0,1676.0,1625.0
Rajasthan,Ajmer,Bengal Gram(Gram)(Whole),4782.0,4782.0,4782.0
Rajasthan,Ajmer,Maize,1781.0,2377.0,2325.0
Rajasthan,Ajmer,Mustard,5120.0,5120.0,5120.0
Rajasthan,Ajmer,Wheat,2344.0,2360.0,2350.0
Rajasthan,Baran,Mustard,4986.0,5100.0,5043.0
Rajasthan,Baran,Wheat,2261.0,2265.0,2263.0
Rajasthan,Baran,Bengal Gram(Gram)(Whole),4310.0,5112.0,4830.0
Rajasthan,Baran,Black Gram (Urd Beans)(Whole),4700.0,6850.0,6300.0
Rajasthan,Baran,Green Gram (Moong)(Whole),5940.0,7050.0,6600.0
Rajasthan,Baran,Mustard,4850.0,5801.0,5350.0
Rajasthan,Baran,Paddy(Dhan)(Common),2300.0,2900.0,2600.0
Rajasthan,Baran,Wheat,2280.0,2690.0,2440.0
Rajasthan,Baran,Mustard,5201.0,5466.0,5300.0
Rajasthan,Baran,Wheat,2350.0,2611.0,2480.0
Rajasthan,Bundi,Barley (Jau),1600.0,1600.0,1600.0
Rajasthan,Bundi,Bengal Gram(Gram)(Whole),4609.0,4611.0,4610.0
Rajasthan,Bundi,Black Gram (Urd Beans)(Whole),4801.0,6587.0,5694.0
Rajasthan,Bundi,Green Gram (Moong)(Whole),6010.0,7030.0,6520.0
Rajasthan,Bundi,Maize,1780.0,1872.0,1826.0
Rajasthan,Bundi,Mustard,4816.0,5430.0,5123.0
Rajasthan,Bundi,Paddy(Dhan)(Common),2850.0,3875.0,3363.0
Rajasthan,Bundi,Wheat,2140.0,2454.0,2297.0
Rajasthan,Bundi,Barley (Jau),1691.0,1725.0,1725.0
Rajasthan,Bundi,Black Gram (Urd Beans)(Whole),6801.0,6801.0,6801.0
Rajasthan,Bundi,Lentil (Masur)(Whole),6175.0,6175.0,6175.0
Rajasthan,Bundi,Mustard,4901.0,5525.0,5252.0
Rajasthan,Bundi,Wheat,2301.0,2365.0,2350.0
Rajasthan,Chittorgarh,Wheat,2100.0,2210.0,2150.0
Rajasthan,Chittorgarh,Barley (Jau),1691.0,1793.0,1742.0
Rajasthan,Chittorgarh,Maize,200.0,262.6,231.3
Rajasthan,Chittorgarh,Mustard,4960.0,5275.0,5275.0
Rajasthan,Chittorgarh,Wheat,2000.0,2626.0,2500.0
Rajasthan,Chittorgarh,Arhar (Tur/Red Gram)(Whole),3300.0,8200.0,4525.0
Rajasthan,Chittorgarh,Lentil (Masur)(Whole),4700.0,5665.0,4941.0
Rajasthan,Chittorgarh,Maize,1900.0,2280.0,1995.0
Rajasthan,Chittorgarh,Mustard,5140.0,5206.0,5156.0
Rajasthan,Chittorgarh,Wheat,2352.0,2701.0,2439.0
Rajasthan,Churu,Bajra(Pearl Millet/Cumbu),1750.0,1810.0,1800.0
Rajasthan,Dausa,Bajra(Pearl Millet/Cumbu),1970.0,2026.0,1998.0
Rajasthan,Dausa,Barley (Jau),1525.0,1631.0,1578.0
Rajasthan,Dausa,Bengal Gram(Gram)(Whole),4625.0,4775.0,4700.0
Rajasthan,Dausa,Mustard,4669.0,5467.0,5068.0
Rajasthan,Dausa,Wheat,2199.0,2351.0,2275.0
Rajasthan,Dausa,Barley (Jau),1525.0,1525.0,1525.0
Rajasthan,Dausa,Bengal Gram(Gram)(Whole),4600.0,4800.0,4700.0
Rajasthan,Dausa,Mustard,5240.0,5460.0,5313.0
Rajasthan,Dausa,Wheat,2240.0,2391.0,2300.0
Rajasthan,Dausa,Bengal Gram(Gram)(Whole),4840.0,4890.0,4875.0
Rajasthan,Dausa,Mustard,5150.0,5610.0,5490.0
Rajasthan,Dausa,Wheat,2150.0,2325.0,2275.0
Rajasthan,Hanumangarh,Barley (Jau),1500.0,1656.0,1632.0
Rajasthan,Hanumangarh,Bengal Gram(Gram)(Whole),4967.0,4967.0,4967.0
Rajasthan,Hanumangarh,Mustard,4815.0,5310.0,5235.0
Rajasthan,Hanumangarh,Wheat,2100.0,2100.0,2100.0
Rajasthan,Hanumangarh,Barley (Jau),1580.0,1658.0,1617.0
Rajasthan,Hanumangarh,Mustard,4130.0,5456.0,5148.0
Rajasthan,Hanumangarh,Wheat,2131.0,2260.0,2225.0
Rajasthan,Jaipur,Bajra(Pearl Millet/Cumbu),1750.0,2000.0,1875.0
Rajasthan,Jaipur,Barley (Jau),1553.0,1616.0,1584.0
Rajasthan,Jaipur,Bengal Gram(Gram)(Whole),4700.0,4790.0,4745.0
Rajasthan,Jaipur,Mustard,4636.0,5477.0,5056.0
Rajasthan,Jaipur,Wheat,2218.0,2263.0,2240.0
Rajasthan,Jalore,Mustard,5000.0,5500.0,5250.0
Rajasthan,Jhalawar,Bengal Gram(Gram)(Whole),5500.0,7500.0,6500.0
Rajasthan,Jhalawar,Mustard,5000.0,5390.0,5195.0
Rajasthan,Jhalawar,Wheat,2200.0,2460.0,2330.0
Rajasthan,Jodhpur,Mustard,4600.0,5060.0,4850.0
Rajasthan,Kota,Bajra(Pearl Millet/Cumbu),2025.0,2025.0,2025.0
Rajasthan,Kota,Barley (Jau),1655.0,1800.0,1770.0
Rajasthan,Kota,Bengal Gram(Gram)(Whole),4000.0,4921.0,4550.0
Rajasthan,Kota,Black Gram (Urd Beans)(Whole),5551.0,7591.0,7200.0
Rajasthan,Kota,Green Gram (Moong)(Whole),6001.0,7361.0,7050.0
Rajasthan,Kota,Jowar(Sorghum),2611.0,2611.0,2611.0
Rajasthan,Kota,Maize,1751.0,1971.0,1900.0
Rajasthan,Kota,Mustard,5001.0,5560.0,5400.0
Rajasthan,Kota,Paddy(Dhan)(Common),2911.0,4121.0,3900.0
Rajasthan,Kota,Wheat,2221.0,2601.0,2350.0
Rajasthan,Nagaur,Bajra(Pearl Millet/Cumbu),1850.0,1850.0,1850.0
Rajasthan,Sikar,Barley (Jau),1500.0,1500.0,1500.0
Rajasthan,Sikar,Mustard,4900.0,4900.0,4900.0
Rajasthan,Swai Madhopur,Barley (Jau),1575.0,1575.0,1575.0
Rajasthan,Swai Madhopur,Bengal Gram(Gram)(Whole),4400.0,4825.0,4745.0
Rajasthan,Swai Madhopur,Black Gram (Urd Beans)(Whole),6100.0,6730.0,6190.0
Rajasthan,Swai Madhopur,Mustard,4905.0,5400.0,5320.0
Rajasthan,Swai Madhopur,Wheat,2095.0,2260.0,2255.0
Rajasthan,Tonk,Bengal Gram(Gram)(Whole),4626.0,4800.0,4750.0
Rajasthan,Tonk,Mustard,5234.0,5562.0,5415.0
Rajasthan,Tonk,Wheat,2215.0,2290.0,2232.0
Rajasthan,Tonk,Mustard,5326.0,5334.0,5330.0
Rajasthan,Tonk,Wheat,2250.0,2250.0,2250.0
Rajasthan,Udaipur,Bengal Gram(Gram)(Whole),4200.0,4600.0,4400.0
Rajasthan,Udaipur,Maize,2200.0,2400.0,2300.0
Rajasthan,Udaipur,Maize,1950.0,2150.0,2050.0
Rajasthan,Udaipur,Wheat,2350.0,2550.0,2450.0
Rajasthan,Udaipur,Wheat,1950.0,2150.0,2050.0
Tamil Nadu,Ariyalur,Maize,2209.0,2239.0,2237.0
Tamil Nadu,Coimbatore,Paddy(Dhan)(Common),2040.0,2060.0,2050.0
Tamil Nadu,Coimbatore,Maize,2250.0,2310.0,2280.0
Tamil Nadu,Cuddalore,Paddy(Dhan)(Common),1705.0,1759.0,1705.0
Tamil Nadu,Cuddalore,Paddy(Dhan)(Common),1741.0,1797.0,1752.0
Tamil Nadu,Dindigul,Cotton,6250.0,7000.0,6800.0
Tamil Nadu,Erode,Maize,2331.0,2370.0,2350.0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),1940.0,2000.0,1970.0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2093.0,2153.0,2123.0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2478.0,2538.0,2508.0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2786.0,2846.0,2816.0
Tamil Nadu,Madurai,Cotton,5000.0,5500.0,5250.0
Tamil Nadu,Madurai,Cotton,5650.0,6000.0,5850.0
Tamil Nadu,Madurai,Jowar(Sorghum),3850.0,4000.0,3970.0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),1600.0,1800.0,1700.0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),1950.0,2300.0,2100.0
Tamil Nadu,Namakkal,Maize,2300.0,2326.0,2313.0
Tamil Nadu,Namakkal,Paddy(Dhan)(Common),1700.0,1950.0,1800.0
Tamil Nadu,Salem,Maize,2230.0,2340.0,2270.0
Tamil Nadu,Salem,Cotton,6300.0,7250.0,7010.0
Tamil Nadu,Salem,Cotton,6000.0,6325.0,6200.0
Tamil Nadu,Salem,Maize,2240.0,2260.0,2250.0
Tamil Nadu,Theni,Bajra(Pearl Millet/Cumbu),2400.0,2580.0,2490.0
Tamil Nadu,Theni,Cotton,5500.0,5700.0,5600.0
Tamil Nadu,Theni,Jowar(Sorghum),3920.0,4120.0,4020.0
Tamil Nadu,Theni,Maize,2230.0,2350.0,2290.0
Tamil Nadu,Theni,Paddy(Dhan)(Common),1640.0,1740.0,1690.0
Tamil Nadu,Thiruvannamalai,Paddy(Dhan)(Common),1737.0,1825.0,1781.0
Tamil Nadu,Thiruvannamalai,Paddy(Dhan)(Common),0.0,2335.0,2335.0
Tamil Nadu,Vellore,Paddy(Dhan)(Common),1639.0,1892.0,1844.0
Tamil Nadu,Vellore,Paddy(Dhan)(Common),0.0,1905.0,1905.0
Tamil Nadu,Vellore,Paddy(Dhan)(Common),1673.0,2281.0,2078.0
Tamil Nadu,Vellore,Paddy(Dhan)(Common),1753.0,1753.0,1753.0
Tamil Nadu,Vellore,Paddy(Dhan)(Common),1682.0,1838.0,1760.0
Tamil Nadu,Vellore,Paddy(Dhan)(Common),1772.0,2146.0,1959.0
Tamil Nadu,Vellore,Paddy(Dhan)(Common),1520.0,1856.0,1688.0
Tamil Nadu,Vellore,Black Gram (Urd Beans)(Whole),6938.0,6938.0,6938.0
Tamil Nadu,Vellore,Paddy(Dhan)(Common),1608.0,1872.0,1750.0
Tamil Nadu,Vellore,Paddy(Dhan)(Common),1866.0,2718.0,2500.0
Tamil Nadu,Vellore,Paddy(Dhan)(Common),1222.0,1760.0,1650.0
Tamil Nadu,Vellore,Paddy(Dhan)(Common),2520.0,2520.0,2520.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1660.0,1973.0,1825.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1800.0,1880.0,1840.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),2240.0,2360.0,2300.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),2600.0,2933.0,2767.0
Tamil Nadu,Villupuram,Maize,2149.0,2309.0,2229.0
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),7200.0,7200.0,7200.0
Tamil Nadu,Villupuram,Maize,2216.0,2256.0,2247.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1631.0,1671.0,1671.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1718.0,1749.0,1749.0
Tamil Nadu,Villupuram,Maize,2256.0,2316.0,2286.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1847.0,1852.0,1852.0
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),7660.0,8330.0,8230.0
Tamil Nadu,Villupuram,Maize,2213.0,2289.0,2240.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1713.0,1973.0,1867.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1660.0,1836.0,1786.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1667.0,2547.0,1981.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1670.0,1810.0,1804.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1478.0,1804.0,1670.0
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),8523.0,8601.0,8549.0
Tamil Nadu,Villupuram,Maize,1901.0,2209.0,2089.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1269.0,1295.0,1269.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1787.0,1787.0,1787.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1269.0,1316.0,1269.0
Telangana,Adilabad,Cotton,6820.0,6900.0,6900.0
Telangana,Adilabad,Arhar (Tur/Red Gram)(Whole),8006.0,8529.0,8529.0
Telangana,Adilabad,Jowar(Sorghum),2755.0,2777.0,2767.0
Telangana,Adilabad,Maize,1889.0,2101.0,2101.0
Telangana,Adilabad,Jowar(Sorghum),3000.0,3000.0,3000.0
Telangana,Adilabad,Cotton,7200.0,7650.0,7450.0
Telangana,Adilabad,Maize,1950.0,2100.0,2000.0
Telangana,Adilabad,Cotton,6450.0,6550.0,6500.0
Telangana,Adilabad,Cotton,7200.0,7650.0,7450.0
Telangana,Karimnagar,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Karimnagar,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Telangana,Karimnagar,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Telangana,Karimnagar,Maize,2000.0,2100.0,2050.0
Telangana,Karimnagar,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Telangana,Karimnagar,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Karimnagar,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Telangana,Karimnagar,Cotton,6080.0,6380.0,6380.0
Telangana,Karimnagar,Paddy(Dhan)(Common),2040.0,2060.0,2060.0
Telangana,Karimnagar,Paddy(Dhan)(Common),2040.0,2060.0,2060.0
Telangana,Khammam,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Khammam,Paddy(Dhan)(Common),2030.0,2060.0,2040.0
Telangana,Khammam,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Telangana,Khammam,Cotton,6400.0,6800.0,6500.0
Telangana,Khammam,Arhar (Tur/Red Gram)(Whole),5000.0,9000.0,9000.0
Telangana,Khammam,Cotton,5000.0,7075.0,6950.0
Telangana,Khammam,Green Gram (Moong)(Whole),6450.0,7975.0,6550.0
Telangana,Mahbubnagar,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Mahbubnagar,Paddy(Dhan)(Common),2100.0,2100.0,2100.0
Telangana,Mahbubnagar,Paddy(Dhan)(Common),2045.0,2065.0,2055.0
Telangana,Medak,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Medak,Maize,1962.0,1962.0,1962.0
Telangana,Medak,Cotton,7000.0,7000.0,7000.0
Telangana,Nalgonda,Arhar (Tur/Red Gram)(Whole),6600.0,6600.0,6600.0
Telangana,Nalgonda,Cotton,5980.0,6180.0,6080.0
Telangana,Nalgonda,Cotton,5980.0,6180.0,6080.0
Telangana,Nalgonda,Paddy(Dhan)(Common),1940.0,2060.0,2040.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2000.0,2060.0,2040.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Cotton,6380.0,6380.0,6380.0
Telangana,Nalgonda,Maize,1930.0,1930.0,1930.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2203.0,2203.0,2203.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Arhar (Tur/Red Gram)(Whole),6018.0,9259.0,8996.0
Telangana,Nalgonda,Green Gram (Moong)(Whole),5289.0,8011.0,8011.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2059.0,3069.0,2992.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2019.0,2519.0,2109.0
Telangana,Nalgonda,Paddy(Dhan)(Common),1535.0,2097.0,2089.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nizamabad,Paddy(Dhan)(Common),2040.0,2060.0,2040.0
Telangana,Nizamabad,Paddy(Dhan)(Common),2040.0,2060.0,2060.0
Telangana,Nizamabad,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Telangana,Nizamabad,Maize,1962.0,1962.0,1962.0
Telangana,Nizamabad,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Telangana,Ranga Reddy,Maize,1962.0,1962.0,1962.0
Telangana,Ranga Reddy,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Ranga Reddy,Maize,2000.0,2000.0,2000.0
Telangana,Ranga Reddy,Arhar (Tur/Red Gram)(Whole),1800.0,2000.0,1900.0
Telangana,Ranga Reddy,Arhar (Tur/Red Gram)(Whole),10025.0,10449.0,10025.0
Telangana,Warangal,Paddy(Dhan)(Common),206.0,206.0,206.0
Telangana,Warangal,Arhar (Tur/Red Gram)(Whole),8702.0,8883.0,8863.0
Telangana,Warangal,Cotton,5000.0,7000.0,6900.0
Telangana,Warangal,Maize,1700.0,2212.0,1881.0
Uttar Pradesh,Agra,Arhar (Tur/Red Gram)(Whole),8650.0,8900.0,8800.0
Uttar Pradesh,Agra,Arhar Dal(Tur Dal),12700.0,13000.0,12900.0
Uttar Pradesh,Agra,Bajra(Pearl Millet/Cumbu),2030.0,2090.0,2060.0
Uttar Pradesh,Agra,Barley (Jau),2210.0,2260.0,2240.0
Uttar Pradesh,Agra,Bengal Gram Dal (Chana Dal),6400.0,6600.0,6500.0
Uttar Pradesh,Agra,Bengal Gram(Gram)(Whole),5450.0,5650.0,5550.0
Uttar Pradesh,Agra,Black Gram (Urd Beans)(Whole),7900.0,8150.0,8000.0
Uttar Pradesh,Agra,Black Gram Dal (Urd Dal),9400.0,9650.0,9540.0
Uttar Pradesh,Agra,Mustard,5400.0,5550.0,5480.0
Uttar Pradesh,Agra,Wheat,2250.0,2300.0,2270.0
Uttar Pradesh,Agra,Barley (Jau),2180.0,2280.0,2230.0
Uttar Pradesh,Agra,Wheat,2230.0,2300.0,2250.0
Uttar Pradesh,Agra,Bajra(Pearl Millet/Cumbu),1950.0,2000.0,1975.0
Uttar Pradesh,Agra,Mustard,5100.0,5150.0,5125.0
Uttar Pradesh,Agra,Wheat,2150.0,2200.0,2175.0
Uttar Pradesh,Aligarh,Maize,1600.0,1800.0,1700.0
Uttar Pradesh,Aligarh,Wheat,2100.0,2200.0,2150.0
Uttar Pradesh,Allahabad,Wheat,2200.0,2280.0,2250.0
Uttar Pradesh,Allahabad,Bengal Gram(Gram)(Whole),5200.0,5500.0,5350.0
Uttar Pradesh,Allahabad,Mustard,5300.0,5550.0,5460.0
Uttar Pradesh,Allahabad,Mustard Oil,12400.0,12600.0,12500.0
Uttar Pradesh,Allahabad,Wheat,2250.0,2450.0,2390.0
Uttar Pradesh,Ambedkarnagar,Arhar Dal(Tur Dal),12000.0,12900.0,12850.0
Uttar Pradesh,Ambedkarnagar,Bengal Gram Dal (Chana Dal),6000.0,6100.0,6050.0
Uttar Pradesh,Ambedkarnagar,Bengal Gram(Gram)(Whole),5500.0,5580.0,5570.0
Uttar Pradesh,Ambedkarnagar,Lentil (Masur)(Whole),6800.0,6880.0,6880.0
Uttar Pradesh,Ambedkarnagar,Mustard,5400.0,5500.0,5480.0
Uttar Pradesh,Ambedkarnagar,Mustard Oil,14400.0,14600.0,14500.0
Uttar Pradesh,Ambedkarnagar,Wheat,2100.0,2280.0,2270.0
Uttar Pradesh,Auraiya,Arhar Dal(Tur Dal),12800.0,13000.0,12900.0
Uttar Pradesh,Auraiya,Bajra(Pearl Millet/Cumbu),2300.0,2400.0,2350.0
Uttar Pradesh,Auraiya,Bengal Gram(Gram)(Whole),5400.0,5500.0,5450.0
Uttar Pradesh,Auraiya,Maize,1700.0,1800.0,1750.0
Uttar Pradesh,Auraiya,Mustard,5400.0,5500.0,5450.0
Uttar Pradesh,Auraiya,Mustard Oil,12400.0,12600.0,12500.0
Uttar Pradesh,Auraiya,Wheat,2200.0,2300.0,2250.0
Uttar Pradesh,Auraiya,Arhar (Tur/Red Gram)(Whole),9000.0,9350.0,9200.0
Uttar Pradesh,Auraiya,Arhar Dal(Tur Dal),12750.0,13250.0,12950.0
Uttar Pradesh,Auraiya,Bengal Gram Dal (Chana Dal),6000.0,6280.0,6180.0
Uttar Pradesh,Auraiya,Bengal Gram(Gram)(Whole),5200.0,5490.0,5390.0
Uttar Pradesh,Auraiya,Green Gram (Moong)(Whole),7050.0,7350.0,7250.0
Uttar Pradesh,Auraiya,Mustard,5100.0,5375.0,5270.0
Uttar Pradesh,Auraiya,Mustard Oil,12300.0,12650.0,12500.0
Uttar Pradesh,Auraiya,Wheat,2200.0,2300.0,2260.0
Uttar Pradesh,Azamgarh,Arhar Dal(Tur Dal),13150.0,13300.0,13250.0
Uttar Pradesh,Azamgarh,Barley (Jau),2200.0,2300.0,2250.0
Uttar Pradesh,Azamgarh,Bengal Gram Dal (Chana Dal),6350.0,6460.0,6415.0
Uttar Pradesh,Azamgarh,Bengal Gram(Gram)(Whole),5660.0,5780.0,5725.0
Uttar Pradesh,Azamgarh,Black Gram (Urd Beans)(Whole),8400.0,8500.0,8450.0
Uttar Pradesh,Azamgarh,Black Gram Dal (Urd Dal),9465.0,9580.0,9525.0
Uttar Pradesh,Azamgarh,Green Gram Dal (Moong Dal),9500.0,9600.0,9560.0
Uttar Pradesh,Azamgarh,Lentil (Masur)(Whole),6770.0,6875.0,6820.0
Uttar Pradesh,Azamgarh,Wheat,2200.0,2340.0,2275.0
Uttar Pradesh,Badaun,Bengal Gram(Gram)(Whole),5800.0,5900.0,5845.0
Uttar Pradesh,Badaun,Lentil (Masur)(Whole),6850.0,6930.0,6885.0
Uttar Pradesh,Badaun,Maize,1710.0,1800.0,1755.0
Uttar Pradesh,Badaun,Wheat,2300.0,2380.0,2335.0
Uttar Pradesh,Badaun,Maize,1750.0,1800.0,1780.0
Uttar Pradesh,Badaun,Wheat,2250.0,2300.0,2270.0
Uttar Pradesh,Badaun,Maize,1680.0,1765.0,1725.0
Uttar Pradesh,Badaun,Wheat,2290.0,2365.0,2325.0
Uttar Pradesh,Bahraich,Arhar Dal(Tur Dal),13000.0,13350.0,13150.0
Uttar Pradesh,Bahraich,Bengal Gram(Gram)(Whole),5525.0,5750.0,5620.0
Uttar Pradesh,Bahraich,Black Gram (Urd Beans)(Whole),8600.0,8820.0,8725.0
Uttar Pradesh,Bahraich,Green Gram (Moong)(Whole),8360.0,8550.0,8470.0
Uttar Pradesh,Bahraich,Lentil (Masur)(Whole),6950.0,7200.0,7040.0
Uttar Pradesh,Bahraich,Maize,1900.0,2100.0,2020.0
Uttar Pradesh,Bahraich,Mustard,5250.0,5600.0,5475.0
Uttar Pradesh,Bahraich,Mustard Oil,14100.0,14350.0,14250.0
Uttar Pradesh,Bahraich,Wheat,2180.0,2385.0,2295.0
Uttar Pradesh,Bahraich,Arhar Dal(Tur Dal),13100.0,13200.0,13150.0
Uttar Pradesh,Bahraich,Bengal Gram Dal (Chana Dal),6050.0,6150.0,6100.0
Uttar Pradesh,Bahraich,Bengal Gram(Gram)(Whole),5590.0,5650.0,5620.0
Uttar Pradesh,Bahraich,Black Gram (Urd Beans)(Whole),8700.0,8760.0,8730.0
Uttar Pradesh,Bahraich,Black Gram Dal (Urd Dal),9450.0,9550.0,9500.0
Uttar Pradesh,Bahraich,Lentil (Masur)(Whole),7010.0,7070.0,7040.0
Uttar Pradesh,Bahraich,Maize,1990.0,2050.0,2020.0
