Crops,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield
Cassava,1999,1083.0,46195.0,26.86,239523
Cassava,1999,1083.0,46195.0,27.24,239523
Cassava,1999,1083.0,46195.0,25.5,239523
Cassava,1999,1083.0,46195.0,26.42,239523
Cassava,1999,1083.0,46195.0,25.78,239523
Cassava,1999,1083.0,46195.0,24.9,239523
Cassava,1999,1083.0,46195.0,26.06,239523
Cassava,1999,1083.0,46195.0,26.36,239523
Cassava,1999,1083.0,46195.0,25.97,239523
Cassava,1999,1083.0,46195.0,25.1,239523
Cassava,1999,1083.0,46195.0,26.85,239523
Cassava,1999,1083.0,46195.0,24.93,239523
Cassava,1999,1083.0,46195.0,26.96,239523
Cassava,1999,1083.0,46195.0,26.96,239523
Cassava,1999,1083.0,46195.0,26.21,239523
Maize,1999,1083.0,46195.0,26.12,17922
Maize,1999,1083.0,46195.0,27.21,17922
Maize,1999,1083.0,46195.0,26.4,17922
Maize,1999,1083.0,46195.0,24.9,17922
Maize,1999,1083.0,46195.0,25.29,17922
Maize,1999,1083.0,46195.0,25.74,17922
Maize,1999,1083.0,46195.0,26.36,17922
Maize,1999,1083.0,46195.0,26.86,17922
Maize,1999,1083.0,46195.0,27.24,17922
Maize,1999,1083.0,46195.0,25.5,17922
Maize,1999,1083.0,46195.0,26.42,17922
Maize,1999,1083.0,46195.0,25.78,17922
Maize,1999,1083.0,46195.0,24.9,17922
Maize,1999,1083.0,46195.0,26.06,17922
Maize,1999,1083.0,46195.0,26.36,17922
Maize,1999,1083.0,46195.0,25.97,17922
Maize,1999,1083.0,46195.0,25.1,17922
Maize,1999,1083.0,46195.0,26.85,17922
Maize,1999,1083.0,46195.0,24.93,17922
Maize,1999,1083.0,46195.0,26.96,17922
Maize,1999,1083.0,46195.0,26.96,17922
Maize,1999,1083.0,46195.0,26.21,17922
Potatoes,1999,1083.0,46195.0,26.12,175712
Potatoes,1999,1083.0,46195.0,27.21,175712
Potatoes,1999,1083.0,46195.0,26.4,175712
Potatoes,1999,1083.0,46195.0,24.9,175712
Potatoes,1999,1083.0,46195.0,25.29,175712
Potatoes,1999,1083.0,46195.0,25.74,175712
Potatoes,1999,1083.0,46195.0,26.36,175712
Potatoes,1999,1083.0,46195.0,26.86,175712
Potatoes,1999,1083.0,46195.0,27.24,175712
Potatoes,1999,1083.0,46195.0,25.5,175712
Potatoes,1999,1083.0,46195.0,26.42,175712
Potatoes,1999,1083.0,46195.0,25.78,175712
Potatoes,1999,1083.0,46195.0,24.9,175712
Potatoes,1999,1083.0,46195.0,26.06,175712
Potatoes,1999,1083.0,46195.0,26.36,175712
Potatoes,1999,1083.0,46195.0,25.97,175712
Potatoes,1999,1083.0,46195.0,25.1,175712
Potatoes,1999,1083.0,46195.0,26.85,175712
Potatoes,1999,1083.0,46195.0,24.93,175712
Potatoes,1999,1083.0,46195.0,26.96,175712
Potatoes,1999,1083.0,46195.0,26.96,175712
Potatoes,1999,1083.0,46195.0,26.21,175712
"Rice, paddy",1999,1083.0,46195.0,26.12,29782
"Rice, paddy",1999,1083.0,46195.0,27.21,29782
"Rice, paddy",1999,1083.0,46195.0,26.4,29782
"Rice, paddy",1999,1083.0,46195.0,24.9,29782
"Rice, paddy",1999,1083.0,46195.0,25.29,29782
"Rice, paddy",1999,1083.0,46195.0,25.74,29782
"Rice, paddy",1999,1083.0,46195.0,26.36,29782
"Rice, paddy",1999,1083.0,46195.0,26.86,29782
"Rice, paddy",1999,1083.0,46195.0,27.24,29782
"Rice, paddy",1999,1083.0,46195.0,25.5,29782
"Rice, paddy",1999,1083.0,46195.0,26.42,29782
"Rice, paddy",1999,1083.0,46195.0,25.78,29782
"Rice, paddy",1999,1083.0,46195.0,24.9,29782
"Rice, paddy",1999,1083.0,46195.0,26.06,29782
"Rice, paddy",1999,1083.0,46195.0,26.36,29782
"Rice, paddy",1999,1083.0,46195.0,25.97,29782
"Rice, paddy",1999,1083.0,46195.0,25.1,29782
"Rice, paddy",1999,1083.0,46195.0,26.85,29782
"Rice, paddy",1999,1083.0,46195.0,24.93,29782
"Rice, paddy",1999,1083.0,46195.0,26.96,29782
"Rice, paddy",1999,1083.0,46195.0,26.96,29782
"Rice, paddy",1999,1083.0,46195.0,26.21,29782
Sorghum,1999,1083.0,46195.0,26.12,8472
Sorghum,1999,1083.0,46195.0,27.21,8472
Sorghum,1999,1083.0,46195.0,26.4,8472
Sorghum,1999,1083.0,46195.0,24.9,8472
Sorghum,1999,1083.0,46195.0,25.29,8472
Sorghum,1999,1083.0,46195.0,25.74,8472
Sorghum,1999,1083.0,46195.0,26.36,8472
Sorghum,1999,1083.0,46195.0,26.86,8472
Sorghum,1999,1083.0,46195.0,27.24,8472
Sorghum,1999,1083.0,46195.0,25.5,8472
Sorghum,1999,1083.0,46195.0,26.42,8472
Sorghum,1999,1083.0,46195.0,25.78,8472
Sorghum,1999,1083.0,46195.0,24.9,8472
Sorghum,1999,1083.0,46195.0,26.06,8472
Sorghum,1999,1083.0,46195.0,26.36,8472
Sorghum,1999,1083.0,46195.0,25.97,8472
Sorghum,1999,1083.0,46195.0,25.1,8472
Sorghum,1999,1083.0,46195.0,26.85,8472
Sorghum,1999,1083.0,46195.0,24.93,8472
Sorghum,1999,1083.0,46195.0,26.96,8472
Sorghum,1999,1083.0,46195.0,26.96,8472
Sorghum,1999,1083.0,46195.0,26.21,8472
Soybeans,1999,1083.0,46195.0,26.12,11380
Soybeans,1999,1083.0,46195.0,27.21,11380
Soybeans,1999,1083.0,46195.0,26.4,11380
Soybeans,1999,1083.0,46195.0,24.9,11380
Soybeans,1999,1083.0,46195.0,25.29,11380
Soybeans,1999,1083.0,46195.0,25.74,11380
Soybeans,1999,1083.0,46195.0,26.36,11380
Soybeans,1999,1083.0,46195.0,26.86,11380
Soybeans,1999,1083.0,46195.0,27.24,11380
Soybeans,1999,1083.0,46195.0,25.5,11380
Soybeans,1999,1083.0,46195.0,26.42,11380
Soybeans,1999,1083.0,46195.0,25.78,11380
Soybeans,1999,1083.0,46195.0,24.9,11380
Soybeans,1999,1083.0,46195.0,26.06,11380
Soybeans,1999,1083.0,46195.0,26.36,11380
Soybeans,1999,1083.0,46195.0,25.97,11380
Soybeans,1999,1083.0,46195.0,25.1,11380
Soybeans,1999,1083.0,46195.0,26.85,11380
Soybeans,1999,1083.0,46195.0,24.93,11380
Soybeans,1999,1083.0,46195.0,26.96,11380
Soybeans,1999,1083.0,46195.0,26.96,11380
Soybeans,1999,1083.0,46195.0,26.21,11380
Sweet potatoes,1999,1083.0,46195.0,26.12,85744
Sweet potatoes,1999,1083.0,46195.0,27.21,85744
Sweet potatoes,1999,1083.0,46195.0,26.4,85744
Sweet potatoes,1999,1083.0,46195.0,24.9,85744
Sweet potatoes,1999,1083.0,46195.0,25.29,85744
Sweet potatoes,1999,1083.0,46195.0,25.74,85744
Sweet potatoes,1999,1083.0,46195.0,26.36,85744
Sweet potatoes,1999,1083.0,46195.0,26.86,85744
Sweet potatoes,1999,1083.0,46195.0,27.24,85744
Sweet potatoes,1999,1083.0,46195.0,25.5,85744
Sweet potatoes,1999,1083.0,46195.0,26.42,85744
Sweet potatoes,1999,1083.0,46195.0,25.78,85744
Sweet potatoes,1999,1083.0,46195.0,24.9,85744
Sweet potatoes,1999,1083.0,46195.0,26.06,85744
Sweet potatoes,1999,1083.0,46195.0,26.36,85744
Sweet potatoes,1999,1083.0,46195.0,25.97,85744
Sweet potatoes,1999,1083.0,46195.0,25.1,85744
Sweet potatoes,1999,1083.0,46195.0,26.85,85744
Sweet potatoes,1999,1083.0,46195.0,24.93,85744
Sweet potatoes,1999,1083.0,46195.0,26.96,85744
Sweet potatoes,1999,1083.0,46195.0,26.96,85744
Sweet potatoes,1999,1083.0,46195.0,26.21,85744
Wheat,1999,1083.0,46195.0,26.12,25901
Wheat,1999,1083.0,46195.0,27.21,25901
Wheat,1999,1083.0,46195.0,26.4,25901
Wheat,1999,1083.0,46195.0,24.9,25901
Wheat,1999,1083.0,46195.0,25.29,25901
Wheat,1999,1083.0,46195.0,25.74,25901
Wheat,1999,1083.0,46195.0,26.36,25901
Wheat,1999,1083.0,46195.0,26.86,25901
Wheat,1999,1083.0,46195.0,27.24,25901
Wheat,1999,1083.0,46195.0,25.5,25901
Wheat,1999,1083.0,46195.0,26.42,25901
Wheat,1999,1083.0,46195.0,25.78,25901
Wheat,1999,1083.0,46195.0,24.9,25901
Wheat,1999,1083.0,46195.0,26.06,25901
Wheat,1999,1083.0,46195.0,26.36,25901
Wheat,1999,1083.0,46195.0,25.97,25901
Wheat,1999,1083.0,46195.0,25.1,25901
Wheat,1999,1083.0,46195.0,26.85,25901
Wheat,1999,1083.0,46195.0,24.93,25901
Wheat,1999,1083.0,46195.0,26.96,25901
Wheat,1999,1083.0,46195.0,26.96,25901
Wheat,1999,1083.0,46195.0,26.21,25901
Cassava,2000,1083.0,44957.52,25.98,269087
Cassava,2000,1083.0,44957.52,27.44,269087
Cassava,2000,1083.0,44957.52,26.13,269087
Cassava,2000,1083.0,44957.52,24.57,269087
Cassava,2000,1083.0,44957.52,25.34,269087
Cassava,2000,1083.0,44957.52,25.93,269087
Cassava,2000,1083.0,44957.52,26.05,269087
Cassava,2000,1083.0,44957.52,26.49,269087
Cassava,2000,1083.0,44957.52,27.23,269087
Cassava,2000,1083.0,44957.52,25.62,269087
Cassava,2000,1083.0,44957.52,26.43,269087
Cassava,2000,1083.0,44957.52,25.35,269087
Cassava,2000,1083.0,44957.52,24.57,269087
Cassava,2000,1083.0,44957.52,26.18,269087
Cassava,2000,1083.0,44957.52,26.05,269087
Cassava,2000,1083.0,44957.52,25.58,269087
Cassava,2000,1083.0,44957.52,25.11,269087
Cassava,2000,1083.0,44957.52,27.08,269087
Cassava,2000,1083.0,44957.52,24.69,269087
Cassava,2000,1083.0,44957.52,27.03,269087
Cassava,2000,1083.0,44957.52,27.03,269087
Cassava,2000,1083.0,44957.52,25.93,269087
Maize,2000,1083.0,44957.52,25.98,18216
Maize,2000,1083.0,44957.52,27.44,18216
Maize,2000,1083.0,44957.52,26.13,18216
Maize,2000,1083.0,44957.52,24.57,18216
Maize,2000,1083.0,44957.52,25.34,18216
Maize,2000,1083.0,44957.52,25.93,18216
Maize,2000,1083.0,44957.52,26.05,18216
Maize,2000,1083.0,44957.52,26.49,18216
Maize,2000,1083.0,44957.52,27.23,18216
Maize,2000,1083.0,44957.52,25.62,18216
Maize,2000,1083.0,44957.52,26.43,18216
Maize,2000,1083.0,44957.52,25.35,18216
Maize,2000,1083.0,44957.52,24.57,18216
Maize,2000,1083.0,44957.52,26.18,18216
Maize,2000,1083.0,44957.52,26.05,18216
Maize,2000,1083.0,44957.52,25.58,18216
Maize,2000,1083.0,44957.52,25.11,18216
Maize,2000,1083.0,44957.52,27.08,18216
Maize,2000,1083.0,44957.52,24.69,18216
Maize,2000,1083.0,44957.52,27.03,18216
Maize,2000,1083.0,44957.52,27.03,18216
Maize,2000,1083.0,44957.52,25.93,18216
Potatoes,2000,1083.0,44957.52,25.98,186443
Potatoes,2000,1083.0,44957.52,27.44,186443
Potatoes,2000,1083.0,44957.52,26.13,186443
Potatoes,2000,1083.0,44957.52,24.57,186443
Potatoes,2000,1083.0,44957.52,25.34,186443
Potatoes,2000,1083.0,44957.52,25.93,186443
Potatoes,2000,1083.0,44957.52,26.05,186443
Potatoes,2000,1083.0,44957.52,26.49,186443
Potatoes,2000,1083.0,44957.52,27.23,186443
Potatoes,2000,1083.0,44957.52,25.62,186443
Potatoes,2000,1083.0,44957.52,26.43,186443
Potatoes,2000,1083.0,44957.52,25.35,186443
Potatoes,2000,1083.0,44957.52,24.57,186443
Potatoes,2000,1083.0,44957.52,26.18,186443
Potatoes,2000,1083.0,44957.52,26.05,186443
Potatoes,2000,1083.0,44957.52,25.58,186443
Potatoes,2000,1083.0,44957.52,25.11,186443
Potatoes,2000,1083.0,44957.52,27.08,186443
Potatoes,2000,1083.0,44957.52,24.69,186443
Potatoes,2000,1083.0,44957.52,27.03,186443
Potatoes,2000,1083.0,44957.52,27.03,186443
Potatoes,2000,1083.0,44957.52,25.93,186443
"Rice, paddy",2000,1083.0,44957.52,25.98,28508
"Rice, paddy",2000,1083.0,44957.52,27.44,28508
"Rice, paddy",2000,1083.0,44957.52,26.13,28508
"Rice, paddy",2000,1083.0,44957.52,24.57,28508
"Rice, paddy",2000,1083.0,44957.52,25.34,28508
"Rice, paddy",2000,1083.0,44957.52,25.93,28508
"Rice, paddy",2000,1083.0,44957.52,26.05,28508
"Rice, paddy",2000,1083.0,44957.52,26.49,28508
"Rice, paddy",2000,1083.0,44957.52,27.23,28508
"Rice, paddy",2000,1083.0,44957.52,25.62,28508
"Rice, paddy",2000,1083.0,44957.52,26.43,28508
"Rice, paddy",2000,1083.0,44957.52,25.35,28508
"Rice, paddy",2000,1083.0,44957.52,24.57,28508
"Rice, paddy",2000,1083.0,44957.52,26.18,28508
"Rice, paddy",2000,1083.0,44957.52,26.05,28508
"Rice, paddy",2000,1083.0,44957.52,25.58,28508
"Rice, paddy",2000,1083.0,44957.52,25.11,28508
"Rice, paddy",2000,1083.0,44957.52,27.08,28508
"Rice, paddy",2000,1083.0,44957.52,24.69,28508
"Rice, paddy",2000,1083.0,44957.52,27.03,28508
"Rice, paddy",2000,1083.0,44957.52,27.03,28508
"Rice, paddy",2000,1083.0,44957.52,25.93,28508
Sorghum,2000,1083.0,44957.52,25.98,7639
Sorghum,2000,1083.0,44957.52,27.44,7639
Sorghum,2000,1083.0,44957.52,26.13,7639
Sorghum,2000,1083.0,44957.52,24.57,7639
Sorghum,2000,1083.0,44957.52,25.34,7639
Sorghum,2000,1083.0,44957.52,25.93,7639
Sorghum,2000,1083.0,44957.52,26.05,7639
Sorghum,2000,1083.0,44957.52,26.49,7639
Sorghum,2000,1083.0,44957.52,27.23,7639
Sorghum,2000,1083.0,44957.52,25.62,7639
Sorghum,2000,1083.0,44957.52,26.43,7639
Sorghum,2000,1083.0,44957.52,25.35,7639
Sorghum,2000,1083.0,44957.52,24.57,7639
Sorghum,2000,1083.0,44957.52,26.18,7639
Sorghum,2000,1083.0,44957.52,26.05,7639
Sorghum,2000,1083.0,44957.52,25.58,7639
Sorghum,2000,1083.0,44957.52,25.11,7639
Sorghum,2000,1083.0,44957.52,27.08,7639
Sorghum,2000,1083.0,44957.52,24.69,7639
Sorghum,2000,1083.0,44957.52,27.03,7639
Sorghum,2000,1083.0,44957.52,27.03,7639
Sorghum,2000,1083.0,44957.52,25.93,7639
Soybeans,2000,1083.0,44957.52,25.98,8222
Soybeans,2000,1083.0,44957.52,27.44,8222
Soybeans,2000,1083.0,44957.52,26.13,8222
Soybeans,2000,1083.0,44957.52,24.57,8222
Soybeans,2000,1083.0,44957.52,25.34,8222
Soybeans,2000,1083.0,44957.52,25.93,8222
Soybeans,2000,1083.0,44957.52,26.05,8222
Soybeans,2000,1083.0,44957.52,26.49,8222
Soybeans,2000,1083.0,44957.52,27.23,8222
Soybeans,2000,1083.0,44957.52,25.62,8222
Soybeans,2000,1083.0,44957.52,26.43,8222
Soybeans,2000,1083.0,44957.52,25.35,8222
Soybeans,2000,1083.0,44957.52,24.57,8222
Soybeans,2000,1083.0,44957.52,26.18,8222
Soybeans,2000,1083.0,44957.52,26.05,8222
Soybeans,2000,1083.0,44957.52,25.58,8222
Soybeans,2000,1083.0,44957.52,25.11,8222
Soybeans,2000,1083.0,44957.52,27.08,8222
Soybeans,2000,1083.0,44957.52,24.69,8222
Soybeans,2000,1083.0,44957.52,27.03,8222
Soybeans,2000,1083.0,44957.52,27.03,8222
Soybeans,2000,1083.0,44957.52,25.93,8222
Sweet potatoes,2000,1083.0,44957.52,25.98,97421
Sweet potatoes,2000,1083.0,44957.52,27.44,97421
Sweet potatoes,2000,1083.0,44957.52,26.13,97421
Sweet potatoes,2000,1083.0,44957.52,24.57,97421
Sweet potatoes,2000,1083.0,44957.52,25.34,97421
Sweet potatoes,2000,1083.0,44957.52,25.93,97421
Sweet potatoes,2000,1083.0,44957.52,26.05,97421
Sweet potatoes,2000,1083.0,44957.52,26.49,97421
Sweet potatoes,2000,1083.0,44957.52,27.23,97421
Sweet potatoes,2000,1083.0,44957.52,25.62,97421
Sweet potatoes,2000,1083.0,44957.52,26.43,97421
Sweet potatoes,2000,1083.0,44957.52,25.35,97421
Sweet potatoes,2000,1083.0,44957.52,24.57,97421
Sweet potatoes,2000,1083.0,44957.52,26.18,97421
Sweet potatoes,2000,1083.0,44957.52,26.05,97421
Sweet potatoes,2000,1083.0,44957.52,25.58,97421
Sweet potatoes,2000,1083.0,44957.52,25.11,97421
Sweet potatoes,2000,1083.0,44957.52,27.08,97421
Sweet potatoes,2000,1083.0,44957.52,24.69,97421
Sweet potatoes,2000,1083.0,44957.52,27.03,97421
Sweet potatoes,2000,1083.0,44957.52,27.03,97421
Sweet potatoes,2000,1083.0,44957.52,25.93,97421
Wheat,2000,1083.0,44957.52,25.98,27785
Wheat,2000,1083.0,44957.52,27.44,27785
Wheat,2000,1083.0,44957.52,26.13,27785
Wheat,2000,1083.0,44957.52,24.57,27785
Wheat,2000,1083.0,44957.52,25.34,27785
Wheat,2000,1083.0,44957.52,25.93,27785
Wheat,2000,1083.0,44957.52,26.05,27785
Wheat,2000,1083.0,44957.52,26.49,27785
Wheat,2000,1083.0,44957.52,27.23,27785
Wheat,2000,1083.0,44957.52,25.62,27785
Wheat,2000,1083.0,44957.52,26.43,27785
Wheat,2000,1083.0,44957.52,25.35,27785
Wheat,2000,1083.0,44957.52,24.57,27785
Wheat,2000,1083.0,44957.52,26.18,27785
Wheat,2000,1083.0,44957.52,26.05,27785
Wheat,2000,1083.0,44957.52,25.58,27785
Wheat,2000,1083.0,44957.52,25.11,27785
Wheat,2000,1083.0,44957.52,27.08,27785
Wheat,2000,1083.0,44957.52,24.69,27785
Wheat,2000,1083.0,44957.52,27.03,27785
Wheat,2000,1083.0,44957.52,27.03,27785
Wheat,2000,1083.0,44957.52,25.93,27785
Cassava,2001,1083.0,43720.04,25.76,266998
Cassava,2001,1083.0,43720.04,27.2,266998
Cassava,2001,1083.0,43720.04,26.02,266998
Cassava,2001,1083.0,43720.04,24.5,266998
Cassava,2001,1083.0,43720.04,25.53,266998
Cassava,2001,1083.0,43720.04,25.95,266998
Cassava,2001,1083.0,43720.04,25.86,266998
Cassava,2001,1083.0,43720.04,26.52,266998
Cassava,2001,1083.0,43720.04,27.56,266998
Cassava,2001,1083.0,43720.04,25.59,266998
Cassava,2001,1083.0,43720.04,26.02,266998
Cassava,2001,1083.0,43720.04,25.33,266998
Cassava,2001,1083.0,43720.04,24.5,266998
Cassava,2001,1083.0,43720.04,26.32,266998
Cassava,2001,1083.0,43720.04,25.86,266998
Cassava,2001,1083.0,43720.04,25.82,266998
Cassava,2001,1083.0,43720.04,25.34,266998
Cassava,2001,1083.0,43720.04,26.91,266998
Cassava,2001,1083.0,43720.04,24.76,266998
Cassava,2001,1083.0,43720.04,26.9,266998
Cassava,2001,1083.0,43720.04,26.9,266998
Cassava,2001,1083.0,43720.04,25.92,266998
Maize,2001,1083.0,43720.04,25.76,19996
Maize,2001,1083.0,43720.04,27.2,19996
Maize,2001,1083.0,43720.04,26.02,19996
Maize,2001,1083.0,43720.04,24.5,19996
Maize,2001,1083.0,43720.04,25.53,19996
Maize,2001,1083.0,43720.04,25.95,19996
Maize,2001,1083.0,43720.04,25.86,19996
Maize,2001,1083.0,43720.04,26.52,19996
Maize,2001,1083.0,43720.04,27.56,19996
Maize,2001,1083.0,43720.04,25.59,19996
Maize,2001,1083.0,43720.04,26.02,19996
Maize,2001,1083.0,43720.04,25.33,19996
Maize,2001,1083.0,43720.04,24.5,19996
Maize,2001,1083.0,43720.04,26.32,19996
Maize,2001,1083.0,43720.04,25.86,19996
Maize,2001,1083.0,43720.04,25.82,19996
Maize,2001,1083.0,43720.04,25.34,19996
Maize,2001,1083.0,43720.04,26.91,19996
Maize,2001,1083.0,43720.04,24.76,19996
Maize,2001,1083.0,43720.04,26.9,19996
Maize,2001,1083.0,43720.04,26.9,19996
Maize,2001,1083.0,43720.04,25.92,19996
Potatoes,2001,1083.0,43720.04,25.76,183627
Potatoes,2001,1083.0,43720.04,27.2,183627
Potatoes,2001,1083.0,43720.04,26.02,183627
Potatoes,2001,1083.0,43720.04,24.5,183627
Potatoes,2001,1083.0,43720.04,25.53,183627
Potatoes,2001,1083.0,43720.04,25.95,183627
Potatoes,2001,1083.0,43720.04,25.86,183627
Potatoes,2001,1083.0,43720.04,26.52,183627
Potatoes,2001,1083.0,43720.04,27.56,183627
Potatoes,2001,1083.0,43720.04,25.59,183627
Potatoes,2001,1083.0,43720.04,26.02,183627
Potatoes,2001,1083.0,43720.04,25.33,183627
Potatoes,2001,1083.0,43720.04,24.5,183627
Potatoes,2001,1083.0,43720.04,26.32,183627
Potatoes,2001,1083.0,43720.04,25.86,183627
Potatoes,2001,1083.0,43720.04,25.82,183627
Potatoes,2001,1083.0,43720.04,25.34,183627
Potatoes,2001,1083.0,43720.04,26.91,183627
Potatoes,2001,1083.0,43720.04,24.76,183627
Potatoes,2001,1083.0,43720.04,26.9,183627
Potatoes,2001,1083.0,43720.04,26.9,183627
Potatoes,2001,1083.0,43720.04,25.92,183627
"Rice, paddy",2001,1083.0,43720.04,25.76,31158
"Rice, paddy",2001,1083.0,43720.04,27.2,31158
"Rice, paddy",2001,1083.0,43720.04,26.02,31158
"Rice, paddy",2001,1083.0,43720.04,24.5,31158
"Rice, paddy",2001,1083.0,43720.04,25.53,31158
"Rice, paddy",2001,1083.0,43720.04,25.95,31158
"Rice, paddy",2001,1083.0,43720.04,25.86,31158
"Rice, paddy",2001,1083.0,43720.04,26.52,31158
"Rice, paddy",2001,1083.0,43720.04,27.56,31158
"Rice, paddy",2001,1083.0,43720.04,25.59,31158
"Rice, paddy",2001,1083.0,43720.04,26.02,31158
"Rice, paddy",2001,1083.0,43720.04,25.33,31158
"Rice, paddy",2001,1083.0,43720.04,24.5,31158
"Rice, paddy",2001,1083.0,43720.04,26.32,31158
"Rice, paddy",2001,1083.0,43720.04,25.86,31158
"Rice, paddy",2001,1083.0,43720.04,25.82,31158
"Rice, paddy",2001,1083.0,43720.04,25.34,31158
"Rice, paddy",2001,1083.0,43720.04,26.91,31158
"Rice, paddy",2001,1083.0,43720.04,24.76,31158
"Rice, paddy",2001,1083.0,43720.04,26.9,31158
"Rice, paddy",2001,1083.0,43720.04,26.9,31158
"Rice, paddy",2001,1083.0,43720.04,25.92,31158
Sorghum,2001,1083.0,43720.04,25.76,7715
Sorghum,2001,1083.0,43720.04,27.2,7715
Sorghum,2001,1083.0,43720.04,26.02,7715
Sorghum,2001,1083.0,43720.04,24.5,7715
Sorghum,2001,1083.0,43720.04,25.53,7715
Sorghum,2001,1083.0,43720.04,25.95,7715
Sorghum,2001,1083.0,43720.04,25.86,7715
Sorghum,2001,1083.0,43720.04,26.52,7715
Sorghum,2001,1083.0,43720.04,27.56,7715
Sorghum,2001,1083.0,43720.04,25.59,7715
Sorghum,2001,1083.0,43720.04,26.02,7715
Sorghum,2001,1083.0,43720.04,25.33,7715
Sorghum,2001,1083.0,43720.04,24.5,7715
Sorghum,2001,1083.0,43720.04,26.32,7715
Sorghum,2001,1083.0,43720.04,25.86,7715
Sorghum,2001,1083.0,43720.04,25.82,7715
Sorghum,2001,1083.0,43720.04,25.34,7715
Sorghum,2001,1083.0,43720.04,26.91,7715
Sorghum,2001,1083.0,43720.04,24.76,7715
Sorghum,2001,1083.0,43720.04,26.9,7715
Sorghum,2001,1083.0,43720.04,26.9,7715
Sorghum,2001,1083.0,43720.04,25.92,7715
Soybeans,2001,1083.0,43720.04,25.76,9400
Soybeans,2001,1083.0,43720.04,27.2,9400
Soybeans,2001,1083.0,43720.04,26.02,9400
Soybeans,2001,1083.0,43720.04,24.5,9400
Soybeans,2001,1083.0,43720.04,25.53,9400
Soybeans,2001,1083.0,43720.04,25.95,9400
Soybeans,2001,1083.0,43720.04,25.86,9400
Soybeans,2001,1083.0,43720.04,26.52,9400
Soybeans,2001,1083.0,43720.04,27.56,9400
Soybeans,2001,1083.0,43720.04,25.59,9400
Soybeans,2001,1083.0,43720.04,26.02,9400
Soybeans,2001,1083.0,43720.04,25.33,9400
Soybeans,2001,1083.0,43720.04,24.5,9400
Soybeans,2001,1083.0,43720.04,26.32,9400
Soybeans,2001,1083.0,43720.04,25.86,9400
Soybeans,2001,1083.0,43720.04,25.82,9400
Soybeans,2001,1083.0,43720.04,25.34,9400
Soybeans,2001,1083.0,43720.04,26.91,9400
Soybeans,2001,1083.0,43720.04,24.76,9400
Soybeans,2001,1083.0,43720.04,26.9,9400
Soybeans,2001,1083.0,43720.04,26.9,9400
Soybeans,2001,1083.0,43720.04,25.92,9400
Sweet potatoes,2001,1083.0,43720.04,25.76,88368
Sweet potatoes,2001,1083.0,43720.04,27.2,88368
Sweet potatoes,2001,1083.0,43720.04,26.02,88368
Sweet potatoes,2001,1083.0,43720.04,24.5,88368
Sweet potatoes,2001,1083.0,43720.04,25.53,88368
Sweet potatoes,2001,1083.0,43720.04,25.95,88368
Sweet potatoes,2001,1083.0,43720.04,25.86,88368
Sweet potatoes,2001,1083.0,43720.04,26.52,88368
Sweet potatoes,2001,1083.0,43720.04,27.56,88368
Sweet potatoes,2001,1083.0,43720.04,25.59,88368
Sweet potatoes,2001,1083.0,43720.04,26.02,88368
Sweet potatoes,2001,1083.0,43720.04,25.33,88368
Sweet potatoes,2001,1083.0,43720.04,24.5,88368
Sweet potatoes,2001,1083.0,43720.04,26.32,88368
Sweet potatoes,2001,1083.0,43720.04,25.86,88368
Sweet potatoes,2001,1083.0,43720.04,25.82,88368
Sweet potatoes,2001,1083.0,43720.04,25.34,88368
Sweet potatoes,2001,1083.0,43720.04,26.91,88368
Sweet potatoes,2001,1083.0,43720.04,24.76,88368
Sweet potatoes,2001,1083.0,43720.04,26.9,88368
Sweet potatoes,2001,1083.0,43720.04,26.9,88368
Sweet potatoes,2001,1083.0,43720.04,25.92,88368
Wheat,2001,1083.0,43720.04,25.76,27081
Wheat,2001,1083.0,43720.04,27.2,27081
Wheat,2001,1083.0,43720.04,26.02,27081
Wheat,2001,1083.0,43720.04,24.5,27081
Wheat,2001,1083.0,43720.04,25.53,27081
Wheat,2001,1083.0,43720.04,25.95,27081
Wheat,2001,1083.0,43720.04,25.86,27081
Wheat,2001,1083.0,43720.04,26.52,27081
Wheat,2001,1083.0,43720.04,27.56,27081
Wheat,2001,1083.0,43720.04,25.59,27081
Wheat,2001,1083.0,43720.04,26.02,27081
Wheat,2001,1083.0,43720.04,25.33,27081
Wheat,2001,1083.0,43720.04,24.5,27081
Wheat,2001,1083.0,43720.04,26.32,27081
Wheat,2001,1083.0,43720.04,25.86,27081
Wheat,2001,1083.0,43720.04,25.82,27081
Wheat,2001,1083.0,43720.04,25.34,27081
Wheat,2001,1083.0,43720.04,26.91,27081
Wheat,2001,1083.0,43720.04,24.76,27081
Wheat,2001,1083.0,43720.04,26.9,27081
Wheat,2001,1083.0,43720.04,26.9,27081
Wheat,2001,1083.0,43720.04,25.92,27081
Cassava,2002,1083.0,42482.56,26.66,272746
Cassava,2002,1083.0,42482.56,27.72,272746
Cassava,2002,1083.0,42482.56,26.79,272746
Cassava,2002,1083.0,42482.56,24.91,272746
Cassava,2002,1083.0,42482.56,25.76,272746
Cassava,2002,1083.0,42482.56,26.55,272746
Cassava,2002,1083.0,42482.56,26.63,272746
Cassava,2002,1083.0,42482.56,26.7,272746
Cassava,2002,1083.0,42482.56,27.67,272746
Cassava,2002,1083.0,42482.56,26.15,272746
